4.454734529428195700e+00,4.699391043772414456e+00,8.792075844980861213e-04
4.341042855988150428e+00,4.645116331097981721e+00,9.691014540037024613e-04
4.477691774729964713e+00,4.366378851119375959e+00,1.082409107752591677e-03
4.310068220992791410e+00,4.521265090714837065e+00,1.249043999344468100e-03
4.047693189656211388e+00,4.411424502238894263e+00,1.261847853360986010e-03
3.986512154582765977e+00,4.094090945810096471e+00,1.476976195092618779e-03
3.899811177074760771e+00,4.197067579474885513e+00,1.446418239223397264e-03
3.831706634428282854e+00,4.168117166743187774e+00,1.629521183049304541e-03
3.522278406585882315e+00,4.053187664520751632e+00,1.615454475936962475e-03
3.281139075144765549e+00,3.816041815715041974e+00,1.690327515542121729e-03
3.390666784508179266e+00,3.659202101041572064e+00,1.832345831901376109e-03
3.238795048615460193e+00,3.680000987201378138e+00,1.893525734051698184e-03
3.074379059011180804e+00,3.400430575991352899e+00,1.983505373497608699e-03
2.975039346426525899e+00,3.395862095387072177e+00,1.988817376301808219e-03
2.727207975035847998e+00,3.207539841951855930e+00,2.097240127157405046e-03
2.526821389569539722e+00,3.002581102888669751e+00,2.136228395536926995e-03
2.397087866622607422e+00,2.910874498716406578e+00,2.279337635195256406e-03
2.232942455226015532e+00,2.789549127404879147e+00,2.303937464613957375e-03
2.191411538131604164e+00,2.581582717725008358e+00,2.385850265958624171e-03
1.944536028860010646e+00,2.213858194144523672e+00,2.446385024286588505e-03
1.663375668906230453e+00,2.154540911406296111e+00,2.452994731729483003e-03
1.595993553287191169e+00,2.219885954574921882e+00,2.548192221866248369e-03
1.420228302875048865e+00,1.873563845074081469e+00,2.579856357608238757e-03
1.197218862065991152e+00,1.754797110469115351e+00,2.625878094760147972e-03
1.065826178456199980e+00,1.526875508302925288e+00,2.663514992470956619e-03
6.548429619584770212e-01,1.412965779960846602e+00,2.728242405527287178e-03
4.994382456900705036e-01,1.070495809660863218e+00,2.761189240882272293e-03
4.356976755366781529e-01,9.589936772458947933e-01,2.749251709738595017e-03
2.277376381777211078e-01,7.929992837589036059e-01,2.710531509669429455e-03
6.960285468995562608e-02,6.640657673395072846e-01,2.779253665755250166e-03
-1.284416826321514715e-01,4.174388873435208591e-01,2.797486128506364040e-03
-3.559596818108998750e-01,3.138892429460258815e-01,2.733053547871149534e-03
-4.501947775446769051e-01,4.254796462107250654e-02,2.796220786440488121e-03
-6.878693436637315362e-01,1.241169162083757826e-02,2.879707856490676572e-03
-7.664408834824361083e-01,-3.603897823635276998e-01,2.769347661017045482e-03
-1.100962001521249123e+00,-5.186542948328263236e-01,2.692696344881210461e-03
-1.134289669483431240e+00,-6.449113732774940377e-01,2.741370952628087443e-03
-1.385039130346121139e+00,-8.012646912337955118e-01,2.850905022814547926e-03
-1.704242280702417345e+00,-9.465981108029793978e-01,2.767116212516507016e-03
-1.697233722268417511e+00,-1.178349160869645917e+00,2.698677275458573072e-03
-1.953933065808334479e+00,-1.346062108813507852e+00,2.723372527980399364e-03
-2.180789970995099747e+00,-1.597307043508039648e+00,2.701508577513782924e-03
-2.204045652212465178e+00,-1.977532564165722206e+00,2.612337442514293170e-03
-2.455547816057078059e+00,-1.972321167792527641e+00,2.603007436294315410e-03
-2.669629277596226036e+00,-2.121679133057973399e+00,2.482682556683738113e-03
-2.845020236004155656e+00,-2.447024469098301402e+00,2.591911787978673325e-03
-2.828785217121868367e+00,-2.503190958286176215e+00,2.467719105097218417e-03
-3.121104225350571859e+00,-2.654970858222077901e+00,2.405711531153449396e-03
-3.290951853970091268e+00,-2.672877083065201553e+00,2.368992557790835108e-03
-3.441171683470700682e+00,-2.949385699385313586e+00,2.179046647483052438e-03
-3.577007787895755797e+00,-2.970310917482619661e+00,2.204598861879435764e-03
-3.581912840002884124e+00,-3.302527206826997297e+00,2.242398599061383446e-03
-3.761724739959956487e+00,-3.343634248648020169e+00,2.114798267717042744e-03
-4.003700226666364159e+00,-3.584113138377711838e+00,2.074011188944221550e-03
-4.018409617337111328e+00,-3.631574592427202042e+00,1.974917866697361527e-03
-3.966545376534560852e+00,-3.723935130746343081e+00,1.948136072026549707e-03
-4.211437013785864991e+00,-3.745613905491358864e+00,1.768155747501209572e-03
-4.241076932977344782e+00,-4.016801520356146682e+00,1.722739161836702284e-03
-4.576399357627267683e+00,-4.149509917193877406e+00,1.581701899051597736e-03
-4.487127516211936396e+00,-4.155231190075716619e+00,1.591674431905821391e-03
-4.475721075652982606e+00,-4.263026429394463968e+00,1.495133943610734307e-03
-4.655811289218195981e+00,-4.372608994808952154e+00,1.347619594085283125e-03
-4.880320366549323552e+00,-4.500612880413854100e+00,1.173797637010274252e-03
-4.692015746053652236e+00,-4.309367670347810098e+00,1.250366557987129959e-03
-4.869201959529950052e+00,-4.717554475531906100e+00,1.092186210102297304e-03
-4.942844881094539566e+00,-4.698951384524440833e+00,1.039771257081601981e-03
